THỜI KHÓA BIỂU DỰ KIẾN KỲ 1 NĂM HỌC 2024-2025 (20241) - CẬP NHẬT NGÀY 04.08.2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20241,TVL,747440,747440,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N2,6,5,0920-1100,4,5,Sáng,13,C1-307,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747440,747440,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N2,7,5,0920-1100,4,5,Sáng,14,C5-301A,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,1,5,1315-1455,2,3,Chiều,"6,7",C5-301A,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,2,5,1315-1455,2,3,Chiều,8,C10-312,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,3,5,1315-1455,2,3,Chiều,9,Nha B-102,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,4,5,1315-1455,2,3,Chiều,11,C4-101,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,5,5,1315-1455,2,3,Chiều,12,T-111,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,6,5,1315-1455,2,3,Chiều,13,C1-307,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747441,747441,MSE3325,Thí nghiệm vật liệu 2,Materials Laboratory 2,2(0-0-4-4),N3,7,5,1315-1455,2,3,Chiều,14,C5-301A,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747462,747462,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N1,1,7,0920-1100,4,5,Sáng,4-6,D8-709,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747462,747462,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N1,2,7,0920-1100,4,5,Sáng,7,C5-304,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747462,747462,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N1,3,7,0920-1100,4,5,Sáng,8,D8-701,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747462,747462,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N1,4,7,0920-1100,4,5,Sáng,11,C14B,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747462,747462,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N1,5,7,0920-1100,4,5,Sáng,12,D8-701,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747463,747463,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N2,1,7,1410-1550,3,4,Chiều,4-6,D8-709,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747463,747463,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N2,2,7,1410-1550,3,4,Chiều,7,C5-304,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747463,747463,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N2,3,7,1410-1550,3,4,Chiều,8,D8-701,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747463,747463,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N2,4,7,1410-1550,3,4,Chiều,11,C14B,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747463,747463,MSE3317,Thí nghiệm vật liệu 1,Materials Laboratory 1,2(0-0-4-4),N2,5,7,1410-1550,3,4,Chiều,12,D8-701,NULL,NULL,10,Đang xếp TKB,TN,AB,ELITECH,
20241,TVL,747470,747470,MSE4999E,Đồ án tốt nghiệp,Bachelor Final Project,6(0-0-12-12),N2,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,50,Đang xếp TKB,ĐATN,AB,ELITECH,
20241,TVL,747471,747471,MSE5110,Đồ án tốt nghiệp,Graduation Project,10(0-5-5-30),N2,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,50,Đang xếp TKB,ĐATN,AB,ELITECH,
20241,KTTD,747512,747512,MI4062E,Khoa học dữ liệu ứng dụng trong kinh doanh,Applied Data Science for Business,3(2-1-1-6),**CTTT-Phân tích KD-K67C,1,7,0645-1100,1,5,Sáng,"7, 12, 16",D3-5-403,NULL,NULL,50,Đang xếp TKB,TN,AB,ELITECH,
20241,KTTD,747513,747513,MI2110,Phương pháp tính và MATLAB,Numerical Methods and MATLAB,3(2-0-2-6),**CTTT Cơ điện tử-K68C,1,6,1410-1550,3,4,Chiều,"3-10,12-19",D3-5-403,NULL,NULL,70,Đang xếp TKB,TN,AB,ELITECH,
20241,KTTD,747514,747514,MI3093E,Cơ sở dữ liệu,Database,3(2-1-1-6),**CTTT Phân tích KD-K68S,1,7,0645-1100,1,5,Sáng,"7, 12, 16",D3-5-403,NULL,NULL,80,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747540,747540,ET2040,Cấu kiện điện tử,Electronic Devices,3(3-0-1-6),CTTNVT-K68S_01,1,2,1245-1455,1245,1455,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747541,747541,ET2040,Cấu kiện điện tử,Electronic Devices,3(3-0-1-6),CTTNVT-K68S_02,1,2,1530-1730,1530,1730,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747542,747542,ET2040,Cấu kiện điện tử,Electronic Devices,3(3-0-1-6),CTTNVT-K68S_03,1,3,1245-1455,1245,1455,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747561,747561,ET2042,Linh kiện điện tử,Electronic Devices,2(2-0-1-4),CTTTloT-K68S1,1,3,1530-1730,1530,1730,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747562,747562,ET2042,Linh kiện điện tử,Electronic Devices,2(2-0-1-4),CTTTloT-K68S2,1,4,1245-1455,1245,1455,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747563,747563,ET2042,Linh kiện điện tử,Electronic Devices,2(2-0-1-4),CTTTloT-K68S3,1,4,1530-1730,1530,1730,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747564,747564,ET2042,Linh kiện điện tử,Electronic Devices,2(2-0-1-4),CTTTloT-K68S4,1,5,1245-1455,1245,1455,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747565,747565,ET2042,Linh kiện điện tử,Electronic Devices,2(2-0-1-4),CTTTloT-K68S5,1,5,1530-1730,1530,1730,Chiều,"9,12,15",T-304,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747680,747680,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM Ô tô & XCD,1,2,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747680,747680,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM Ô tô & XCD,2,3,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747680,747680,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM Ô tô & XCD,3,4,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747680,747680,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM Ô tô & XCD,4,5,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747680,747680,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM Ô tô & XCD,5,6,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747683,747683,TE4990E,Đồ án tốt nghiệp cử nhân,Bachelor Thesis,6(0-0-12-12),SV liên hệ NCM Ô tô & XCD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,100,Đang xếp TKB,ĐATN,AB,ELITECH,
20241,TCK,747685,747685,TE4992E,Đồ án nghiên cứu Cử nhân (CTTT Kỹ thuật Ô tô),Bachelor of Science Research Project,8(0-0-16-32),SV liên hệ NCM Ô tô & XCD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,100,Đang xếp TKB,ĐATN,AB,ELITECH,
20241,TCK,747687,747687,TE3090E,Đồ án kỹ thuật ô tô,Automobile Engineering Project,2(0-0-4-4),SV liên hệ NCM Ô tô & XCD,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,100,Đang xếp TKB,ĐA,AB,ELITECH,
20241,TCK,747702,747702,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM HT động lực ô tô,1,2,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747702,747702,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM HT động lực ô tô,2,3,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747702,747702,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM HT động lực ô tô,3,4,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747702,747702,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM HT động lực ô tô,4,5,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747702,747702,TE4000E,Thực tập kỹ thuật ,Engineering Practicum,2(0-0-6-4),SV liên hệ NCM HT động lực ô tô,5,6,0730-1645,0730,1645,Sáng,2-9,NULL,NULL,NULL,50,Đang xếp TKB,TT,A,ELITECH,
20241,TCK,747705,747705,TE3090E,Đồ án kỹ thuật ô tô,Automobile Engineering Project,2(0-0-4-4),SV liên hệ NCM HT động lực ô tô,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,50,Đang xếp TKB,ĐA,AB,ELITECH,
20241,TCK,747708,747708,TE4990E,Đồ án tốt nghiệp cử nhân,Bachelor Thesis,6(0-0-12-12),SV liên hệ NCM HT động lực ô tô,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,ĐATN,AB,ELITECH,
20241,TCK,747710,747710,TE4992E,Đồ án nghiên cứu Cử nhân (CTTT Kỹ thuật Ô tô),Bachelor of Science Research Project,8(0-0-16-32),SV liên hệ NCM HT động lực ô tô,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,ĐATN,AB,ELITECH,
20241,TCK,747762,747762,ME4501,PLC và mạng công nghiệp,PLC and Industrial Network,2(2-0-1-4),B_Nhóm CTTT.1,1,5,0645-0910,0645,0910,Sáng,"15,16",T-501,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747762,747762,ME4501,PLC và mạng công nghiệp,PLC and Industrial Network,2(2-0-1-4),B_Nhóm CTTT.1,2,5,0645-0910,0645,0910,Sáng,17,T-502,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747762,747762,ME4501,PLC và mạng công nghiệp,PLC and Industrial Network,2(2-0-1-4),B_Nhóm CTTT.1,3,5,0645-0910,0645,0910,Sáng,"18,19",T-503,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747763,747763,ME4501,PLC và mạng công nghiệp,PLC and Industrial Network,2(2-0-1-4),B_Nhóm CTTT.2,1,5,0920-1145,0920,1145,Sáng,"15,16",T-501,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747763,747763,ME4501,PLC và mạng công nghiệp,PLC and Industrial Network,2(2-0-1-4),B_Nhóm CTTT.2,2,5,0920-1145,0920,1145,Sáng,17,T-502,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747763,747763,ME4501,PLC và mạng công nghiệp,PLC and Industrial Network,2(2-0-1-4),B_Nhóm CTTT.2,3,5,0920-1145,0920,1145,Sáng,"18,19",T-503,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747764,747764,ME2100,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 1 - Tài năng CĐT,1,2,0645-0915,0645,0915,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747765,747765,ME2100,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 2 - Tài năng CĐT,1,2,0645-0915,0645,0915,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747766,747766,ME2100,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 3 - Tài năng CĐT,1,2,0920-1145,0920,1145,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747767,747767,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 1 - CTTT CĐT,1,2,0920-1145,0920,1145,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747768,747768,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 2 - CTTT CĐT,1,3,0645-0915,0645,0915,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747769,747769,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 3 - CTTT CĐT,1,3,0645-0915,0645,0915,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747770,747770,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 4 - CTTT CĐT,1,3,0920-1145,0920,1145,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747771,747771,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 5 - CTTT CĐT,1,3,0920-1145,0920,1145,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747772,747772,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 6 - CTTT CĐT,1,4,0645-0915,0645,0915,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747773,747773,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 7 - CTTT CĐT,1,4,0645-0915,0645,0915,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747774,747774,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 8 - CTTT CĐT,1,4,0920-1145,0920,1145,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747775,747775,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),K69_Nhóm 9 - CTTT CĐT,1,4,0920-1145,0920,1145,Sáng,"4,5,6,7,8,9,10,11,12,13",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747800,747800,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),Nhóm 1 - CTTT CĐT,1,2,1230-1455,1230,1455,Chiều,"4,5,6,7,8,9,11,12,13,14",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747801,747801,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),Nhóm 2 - CTTT CĐT,1,2,1230-1455,1230,1455,Chiều,"4,5,6,7,8,9,11,12,13,14",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747802,747802,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),Nhóm 3 - CTTT CĐT,1,2,1505-1730,1505,1730,Chiều,"4,5,6,7,8,9,11,12,13,14",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747803,747803,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),Nhóm 4 - CTTT CĐT,1,2,1505-1730,1505,1730,Chiều,"4,5,6,7,8,9,11,12,13,14",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747804,747804,ME2100E,Nhập môn cơ điện tử,Introduction to Mechatronics,3(2-1-2-6),Nhóm 5 - CTTT CĐT,1,3,1230-1455,1230,1455,Chiều,"4,5,6,7,8,9,11,12,13,14",T-508,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747810,747810,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),TT-K68C_LE_01,1,2,1800-2005,1800,2005,Chiều,"9,12,15",D8-1005A,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747811,747811,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),TT-K68C_LE_02,1,2,1800-2005,1800,2005,Chiều,"9,12,15",D8-1007,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747812,747812,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),TT-K68C_LE_03,1,2,1800-2005,1800,2005,Chiều,"9,12,15",D8-1005B,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747813,747813,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),PT01-K68C_LE_01,1,3,1800-2005,1800,2005,Chiều,"9,12,15",D8-1005A,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747814,747814,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),PT01-K68C_LE_02,1,3,1800-2005,1800,2005,Chiều,"9,12,15",D8-1007,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747815,747815,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),PT01-K68C_LE_03,1,3,1800-2005,1800,2005,Chiều,"9,12,15",D8-1005B,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747816,747816,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),PT02-K68C_LE_01,1,4,0920-1130,0920,1130,Sáng,"9,12,15",D8-1005A,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747817,747817,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),PT02-K68C_LE_02,1,4,0920-1130,0920,1130,Sáng,"9,12,15",D8-1007,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747818,747818,ET2050E,Lý thuyết mạch,Circuit Theory,3(3-0-1-6),PT02-K68C_LE_03,1,4,0920-1130,0920,1130,Sáng,"9,12,15",D8-1005B,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747838,747838,ET4120E,Thiết bị điện tử y sinh I,Biomedical Electronic Instrumentation I,2(2-0-1-4),TBDTYS_01,1,2,0700-0905,0700,0905,Sáng,"14,17,18",C7-E318,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747839,747839,ET4120E,Thiết bị điện tử y sinh I,Biomedical Electronic Instrumentation I,2(2-0-1-4),TBDTYS_02,1,2,0930-1145,0930,1145,Sáng,"14,17,18",C7-E318,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747840,747840,ET4120E,Thiết bị điện tử y sinh I,Biomedical Electronic Instrumentation I,2(2-0-1-4),TBDTYS_03,1,3,0700-0905,0700,0905,Sáng,"14,17,18",C7-E318,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747841,747841,ET4471E,Mạch xử lý tín hiệu y sinh,Biomedical Signal Processing Circuits,3(2-1-1-6),MYS-E.01,1,4,0930-1145,0930,1145,Sáng,"14,17,18",C7-E318,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747842,747842,ET4471E,Mạch xử lý tín hiệu y sinh,Biomedical Signal Processing Circuits,3(2-1-1-6),MYS-E.02,1,4,0700-0905,0700,0905,Sáng,"14,17,18",C7-E318,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747843,747843,ET4471E,Mạch xử lý tín hiệu y sinh,Biomedical Signal Processing Circuits,3(2-1-1-6),MYS-E.03,1,5,0930-1145,0930,1145,Sáng,"14,17,18",C7-E318,NULL,NULL,14,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747844,747844,ET4020E,Xử lý số tín hiệu,Digital Signal Processing,3(3-0-1-6),PT01-K68C_XE_01,1,5,0700-0900,0700,0900,Sáng,"9,12,15",D8-1005A,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747845,747845,ET4020E,Xử lý số tín hiệu,Digital Signal Processing,3(3-0-1-6),PT01-K68C_XE_02,1,5,0700-0900,0700,0900,Sáng,"9,12,15",D8-1007,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747846,747846,ET4020E,Xử lý số tín hiệu,Digital Signal Processing,3(3-0-1-6),PT01-K68C_XE_03,1,5,0700-0900,0700,0900,Sáng,"9,12,15",D8-1005B,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747847,747847,ET4020E,Xử lý số tín hiệu,Digital Signal Processing,3(3-0-1-6),PT02-K68C_XE_01,1,5,0920-1130,0920,1130,Sáng,"9,12,15",D8-1005A,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747848,747848,ET4020E,Xử lý số tín hiệu,Digital Signal Processing,3(3-0-1-6),PT02-K68C_XE_02,1,5,0920-1130,0920,1130,Sáng,"9,12,15",D8-1007,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TDDT,747849,747849,ET4020E,Xử lý số tín hiệu,Digital Signal Processing,3(3-0-1-6),PT02-K68C_XE_03,1,5,0920-1130,0920,1130,Sáng,"9,12,15",D8-1005B,NULL,NULL,20,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747984,747984,ME3205,Công nghệ chế tạo máy,Manufacturing Technology,3(3-0-1-6),1AB. Nhóm 01E,1,6,0920-1145,0920,1145,Sáng,"3,6,9,13,16",T-104,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,747985,747985,ME3205,Công nghệ chế tạo máy,Manufacturing Technology,3(3-0-1-6),1AB. Nhóm 02E,1,2,0645-0910,0645,0910,Sáng,"3,6,9,13,16",T-104,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748027,748027,TE2030E,Động học máy ,Kinematics of Machines,3(3-0-1-6),2AB_Nhóm 04,1,2,1500-1720,1500,1720,Chiều,"3,4",T-406,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748031,748031,TE2030E,Động học máy ,Kinematics of Machines,3(3-0-1-6),2AB_Nhóm 08,1,3,1500-1720,1500,1720,Chiều,"3,4",T-406,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748035,748035,TE2030E,Động học máy ,Kinematics of Machines,3(3-0-1-6),2AB_Nhóm 12,1,4,1500-1720,1500,1720,Chiều,"3,4",T-406,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748059,748059,ME2203E,Nguyên lý máy,Theory of Machine and Mechanism,2(2-0-1-4),2AB_Nhóm 36,1,6,1500-1720,1500,1720,Chiều,"8,9,11,12,13",T-406,NULL,NULL,16,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748060,748060,ME2203E,Nguyên lý máy,Theory of Machine and Mechanism,2(2-0-1-4),2AB_Nhóm 37,1,7,0645-0915,0645,0915,Sáng,"8,9,11,12,13",T-406,NULL,NULL,16,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748061,748061,ME2203E,Nguyên lý máy,Theory of Machine and Mechanism,2(2-0-1-4),2AB_Nhóm 38,1,7,0920-1150,0920,1150,Sáng,"8,9,11,12,13",T-406,NULL,NULL,16,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748062,748062,ME2203E,Nguyên lý máy,Theory of Machine and Mechanism,2(2-0-1-4),2AB_Nhóm 39,1,7,1230-1445,1230,1445,Chiều,"8,9,11,12,13",T-406,NULL,NULL,16,Đang xếp TKB,TN,AB,ELITECH,
20241,TCK,748109,748109,ME3215,Cơ sở máy CNC,CNC Machine Fundamental,3(3-0-1-6),1AB.ME3215.6.CTTT,1,2,0645-0910,0645,0910,Sáng,"4,7,11",T-207,NULL,NULL,15,Đang xếp TKB,TN,AB,ELITECH,
